x,y,z,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_GrayLevelVariance,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
88,88,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,852a501429798120be52561b1e3cc427b7af7c52,"(1.0, 1.0, 1.0)","(155, 240, 240)","(80, 80, 112, 17, 17, 17)",4913,1,"(88.0, 88.0, 120.0)","(88.0, 88.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,261.05129248931405,276.0,4452.027493240931,126.92287950513209,3300.1175899405303,-188.43595684636205,23.959747364531328,3.024287670826956,0.7738533074071194,0.9759969541231368,1.8544547738356802,1.9987413122403277,0.6818001087334041,0.658354617978907,0.9905026578275659,0.9508029284845552,-0.29077603121709433,0.8918888077918397,0.4013953831357485,11.031221699962153,0.06151302401551302,5.178747860578024,0.8351246010675752,0.13430840555962203,22.06244339992431,3.8519175538763,6.7460087588395705,7.203932177262757,404.66143518054383,0.13583312804409056,9.005952800607638,124.04959329211405,4.943471587482661,649.6741201608837,0.06066884715332773,0.019479651088086063,4.802981563750063,1450.4007801913144,0.4772070039074657,0.6012776151184456,1.8290041030391693,0.7113741935323424,86.28435423039681,0.015587328587517903,10.25,0.07536764705882353,14.913494809688581,99.66176470588235,25531.91911764706,3615093.5661764704,191.46727282728983,0.04669192624175085,16.308823529411764,0.11991782006920415,0.340438110029729,33.70700013992372,0.016495382144550652,6.365118495974371,0.02768166089965398,24226.90349264706,1.322884343543598,0.002970522782080898,73.11047570992847,0.032050124524345025,0.40118737952810946
104,88,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,fb6036cea79fb34314948b66ab5682476f3e42c5,"(1.0, 1.0, 1.0)","(155, 240, 240)","(96, 80, 112, 17, 17, 17)",4913,1,"(104.0, 88.0, 120.0)","(104.0, 88.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,307.0785670669652,315.0,1748.9069149424288,141.95755104793963,792.2468906771098,-57.11241474949424,9.624159631629377,2.3002240219298975,0.6178833183760696,0.8658840087045847,1.749994282503826,1.4689499897730536,0.7045738764777467,0.681691184357338,0.9906253492548985,0.9504282022732352,-0.22899396409958178,0.7783499117225686,0.3708962269893125,11.837496211498953,0.09532873450325213,4.427122265446968,0.6652903524404946,0.20126259107998404,23.674992422997907,3.311228315134374,2.9810959133898183,2.913463737793975,538.068418145634,0.1929208409638317,4.031717409697582,136.5631073921679,6.102043184694561,900.4923327236593,0.04629247921827993,0.010108274247636058,4.3919969961531855,1249.7572637285678,0.4284844773215142,0.5665346255616965,2.1583746799894508,0.6644728220712975,87.10335713933654,0.007591689533635353,10.59322033898305,0.08977305372019534,10.726874461361678,96.83898305084746,24145.63559322034,3656074.6440677964,162.35054332501474,0.03015261285150471,14.491525423728813,0.12280953748922724,0.30798224505571753,22.251342384240772,0.010609800932740384,6.009460316822347,0.02401791166293507,22412.112970410803,1.8174699589241532,0.0020864722173606523,67.59535864865137,0.01580446188691546,0.38676141499662436
120,88,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,fdf1cc7fdfe5242a09a9126c9105d97742b6fe8b,"(1.0, 1.0, 1.0)","(155, 240, 240)","(112, 80, 112, 17, 17, 17)",4913,1,"(120.0, 88.0, 120.0)","(120.0, 88.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,279.7370242214533,303.0,4767.76760335724,142.7193643480087,3430.351997673838,-216.02617277253265,27.01953734092982,4.3258047867938165,0.725763435461367,1.260080466982466,2.1034667206406388,2.554985463803573,0.633056954363702,0.5989038238924977,0.9863181945544457,0.9376372997108642,-0.23263813514935772,0.8279966491674485,0.38270382342186166,11.70660492991208,0.05938018943739853,5.284514825527424,0.7444847337774436,0.15564234522641068,23.41320985982416,3.8528415680515185,7.836335531930908,7.781859888209951,456.2719743508856,0.14248170178551037,9.04839411969467,136.2675720197123,4.659054980352385,724.6118277992377,0.045576027742264186,0.013762144961217108,4.553379519157196,1710.5636823401858,0.5168441385216962,0.6474345926818957,1.6868742638921022,0.7380233444634977,95.6317620148952,0.01107203654327767,19.85,0.09925,8.7736,97.51,10856.925,1837714.37,71.51079972732877,0.023497299026458644,26.59,0.13295,0.35504690028897073,33.344118422281724,0.011683294376825231,6.2587625614051605,0.04070832485243232,10253.485775,1.7718381146122733,0.00198281123557291,102.85214671037862,0.044416033130899736,0.3487100060128663
136,88,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,dc70c4a1c516ac67b05a3ee13d40008fda605844,"(1.0, 1.0, 1.0)","(155, 240, 240)","(128, 80, 112, 17, 17, 17)",4913,1,"(136.0, 88.0, 120.0)","(136.0, 88.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,125.30958681050275,106.0,12061.03157306355,47.9951267399812,7710.391205960508,192.9075864474006,68.48221641974969,2.222696734325093,0.9369253009669193,0.9307083158312816,1.8596867240538424,1.3178532344612839,0.6792319735953452,0.6474476918445939,0.9893659954095637,0.9427889564497145,-0.424099626336072,0.9697925765710936,0.3547622886849278,5.60620789760156,0.07789274116216838,5.40193789306552,0.9507707270630413,0.26011685738704415,11.212415795203121,4.212857154974903,17.676228288518693,18.2821550919233,230.6443769513028,0.07872862710811476,14.951338598380186,61.54027956522412,6.1380144565997234,164.2644266563532,4.041746031532549,0.15024116356980263,4.895287998240557,1579.581757139493,0.5315480478302547,0.5953279368707824,3.128716591535315,0.7536938836808519,48.803507407611164,0.05849363825301874,8.932584269662922,0.10036611538947103,9.966418381517485,84.23595505617978,31103.112359550563,429672.5617977528,24255.59597993579,0.03296918909832448,14.438202247191011,0.16222699154147205,0.4104360035609249,33.821946680959215,0.00728443033978644,5.618647195713637,0.018115204559332382,28055.824264613053,3.2938074643434434,0.0057737356982471046,31.835628205188517,0.0937394745561365,0.46367389166684697
24,104,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,2f33ec3ba12cc0cf44c6a6fd0343a06a8bc2ba94,"(1.0, 1.0, 1.0)","(155, 240, 240)","(16, 96, 112, 17, 17, 17)",4913,1,"(24.0, 104.0, 120.0)","(24.0, 104.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,160.7901485853857,155.0,18692.961661549267,75.31266427668352,16439.582467418586,153.74212134731926,107.48061775864231,2.9642094522516307,0.9461514101373472,0.9955244351169482,1.929222300044341,1.8883382036252128,0.6869642318865959,0.6533540709467822,0.9905695832598712,0.9496552750423572,-0.44187336346311423,0.974235596716228,0.31171055027924316,7.012921030482682,0.08329801071090823,5.470328847057355,0.9508145828307899,0.26311627150153044,14.025842060965363,4.29581712707694,27.61120680272349,28.4165848681779,205.05750930851144,0.07282444438988976,21.924994829032723,88.64425107483021,6.739680813160637,369.63093856235145,4.039621150459543,0.15217236653442948,5.110966640865227,1510.0780441717964,0.5279762571435692,0.571184768823686,3.44208889341506,0.7498194874600159,67.22966084250662,0.05958806440243804,8.373913043478261,0.07281663516068053,15.917277882797732,88.98260869565217,27154.252173913042,1189333.4086956521,19317.562007561643,0.04701512164325117,22.321739130434782,0.19410207939508506,0.44253700305418026,39.30535970887072,0.016074945819399732,5.811290459580102,0.023407286790148585,25329.10517958412,1.70923763368527,0.004994719045918341,54.76886606346786,0.09753095540353068,0.8320127433107712
40,104,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,24d6135dc9155f631541ffc95fc37bdc3b8dd377,"(1.0, 1.0, 1.0)","(155, 240, 240)","(32, 96, 112, 17, 17, 17)",4913,1,"(40.0, 104.0, 120.0)","(40.0, 104.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,299.079991858335,298.0,319.0237254629909,20.187531451706818,9.552625868732747,0.3756990091501637,1.7788365410948577,0.4310355695410234,0.6073565026787547,0.39330612804015835,1.035839845889235,0.2690196144443524,0.8094179969958853,0.807109586844141,0.9914752605948933,0.951353249577929,-0.22784881058468465,0.6958196999168056,0.3622715994885357,4.455384551701408,0.19781192015228194,2.8526508462809637,0.6188895995973989,0.3304133066193107,8.910769103402815,2.37012543786661,0.5524680276589702,0.594818972863423,693.527397815696,0.31517316686649477,0.7959529400178063,20.99749228730756,10.728136515528368,215.29323865061153,0.5854578053494672,0.05768016343839139,4.011098497152507,694.1660508921154,0.3025599946648231,0.44677386525544477,3.952168838106597,0.5418945130145926,11.508284112557506,0.032839839908672584,7.205128205128205,0.18474687705456935,3.1650230111768574,21.28205128205128,225825.0,4433674.051282051,12165.25216175359,0.11369192976335835,5.512820512820513,0.14135437212360288,0.243901995387128,6.918533610978982,0.022514373901381914,4.714513436644537,0.007938123346224303,209955.46088099934,13.28369319326431,0.0019111031103646557,7.372355101935087,0.009485759000334701,0.04099109307338492
56,104,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,331b2b2e80dcd8d2d69d172b94cfc592e7442196,"(1.0, 1.0, 1.0)","(155, 240, 240)","(48, 96, 112, 17, 17, 17)",4913,1,"(56.0, 104.0, 120.0)","(56.0, 104.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,305.0339914512518,306.0,550.4097951206271,46.06219237111558,51.94723086177771,-3.367527224816368,2.9504065563896713,0.590345287754525,0.6638158596443591,0.4505281547361592,1.172981390025785,0.37879061825295246,0.7932556563901897,0.7880054072973197,0.9943173646443586,0.9600246984824174,-0.2604622802647957,0.772854448462695,0.3683992375893726,6.74328895956714,0.16507257982107731,3.276739885669641,0.6844481615596348,0.3154189653272225,13.486577919134284,2.6871806792024833,0.8851879610360491,0.9767427697461994,626.4104187304545,0.2716443027608213,1.4198140584495336,45.137968121415774,9.468152785505215,441.90627525225744,0.22228442728537715,0.030471603546472804,4.231688920889803,785.2730241606168,0.32916522518573943,0.46747248273810454,3.700339938729638,0.577299525439589,25.40523639980692,0.02057034245982396,8.3125,0.1298828125,5.099365234375,32.171875,112754.046875,5289510.734375,2469.274961734694,0.11545095338482615,9.8125,0.1533203125,0.3668619904417271,10.465799930652288,0.043345611144461504,5.249999999999986,0.013026663952778343,106861.08569335938,5.243458560184679,0.001977503991813949,17.471111214304646,0.008083966927854465,0.11704033326291093
72,104,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,9d0988ed6585745f93deac30f0f5117b3766b0e8,"(1.0, 1.0, 1.0)","(155, 240, 240)","(64, 96, 112, 17, 17, 17)",4913,1,"(72.0, 104.0, 120.0)","(72.0, 104.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,250.03073478526358,291.0,7964.059914318628,120.2863401728232,5955.356565064914,-285.5937131640361,47.76644265290669,4.717270145208112,0.8212589162919302,1.3887461504150584,2.2043250141813284,2.557377132865177,0.5991766917497319,0.5578873844850581,0.9832812168164812,0.927562762331511,-0.28174563991350293,0.9011477040209458,0.3870992094674339,10.465130096996024,0.040658976340806986,5.958688787534531,0.8490561780481436,0.1446683638458211,20.930260193992048,4.36087846395344,13.120928199528695,12.8352496475515,328.1209139245107,0.09665026583135951,13.268745339463859,112.7187480088503,3.4468630855468945,482.7780320615549,0.09576053097406917,0.0342197563216284,4.78393438623588,1987.6539263165278,0.5738713067281183,0.688612628974933,1.1592546818964617,0.781120367881276,82.24257172375499,0.027757875005914884,14.435028248587571,0.08155383191292413,11.699958504899614,85.44632768361582,8689.983050847457,1374222.4802259887,97.40542146115403,0.032267112508489536,17.666666666666668,0.09981167608286252,0.28848326890877357,26.41007738587478,0.006534093277040849,6.597620030764418,0.036026867494402606,7919.528551820997,1.7047689445284668,0.0028446786302425307,78.7780699725125,0.08528785295795972,0.31186298019536196
88,104,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,2e469963ab511a83e21d2c1565cac89c987b1bd6,"(1.0, 1.0, 1.0)","(155, 240, 240)","(80, 96, 112, 17, 17, 17)",4913,1,"(88.0, 104.0, 120.0)","(88.0, 104.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,212.91268064319152,226.0,8886.764408710755,92.65125548195451,6202.261694667418,-41.35303476460764,51.65808513132065,6.569724210120276,0.7746876594581524,1.703542384943938,2.348646883482229,3.36507823759059,0.5326778711037453,0.48134317050476305,0.9849916470936655,0.9277605956900948,-0.25716698180723985,0.8954623755107252,0.41771129667953016,9.020863041333259,0.015418084209142128,6.756559099813846,0.7995416452797953,0.060595287234661975,18.041726082666525,4.767913472692386,14.556952335360233,14.327261871317697,284.8819435940923,0.07491664082217456,14.416862754709719,93.86580530369784,2.370171229303452,236.1582509771927,0.08444373842109204,0.03886132299164292,4.822778912123115,2578.8625282236394,0.6662379202343796,0.7740687970690007,0.5952546742150581,0.838680290870246,77.72041628680839,0.03290327699027572,15.883116883116884,0.06875808174509473,17.87811322876258,98.41125541125541,3793.6493506493507,430918.2727272727,70.49973645917538,0.06058049914883667,32.36796536796537,0.14012106219898426,0.37061094202595557,32.88623869759641,0.024079794063397417,6.628633524361931,0.047018115204559334,3341.304585746144,1.5500551760748276,0.003537705277465529,138.90741331030173,0.0679286291491257,0.44938740903003477
104,104,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,7bf459114138a5fb35bb30b7d2c24e69fd1c5539,"(1.0, 1.0, 1.0)","(155, 240, 240)","(96, 96, 112, 17, 17, 17)",4913,1,"(104.0, 104.0, 120.0)","(104.0, 104.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,301.91593730917975,308.0,1694.4568048257054,114.74805538775536,562.5962770951351,-42.50427962097376,9.112585949823636,2.2007162151483897,0.6137335581787852,0.8963407628676472,1.7829655561763516,1.3379368374628058,0.6809747033542888,0.6566890093595543,0.98973003850732,0.9449262460164156,-0.19464622781226668,0.7483088302334087,0.4119353148523945,10.631073623506952,0.07386783621044926,4.60611605392979,0.634670819773796,0.14259346095621506,21.262147247013907,3.3788165126368126,2.8283255412430064,2.78820895343686,577.3274975371505,0.19245509384075368,3.556893166506389,111.12630696053989,4.754308991251542,567.7996843615628,0.045907098507892624,0.012656403589267189,4.23238548242681,1424.9066462659353,0.4605889628046588,0.6083389437755407,1.5662186966194405,0.6947101040762984,74.66573468898777,0.009808150295891455,11.03921568627451,0.10822760476739715,9.944636678200693,70.23529411764706,47015.5,5735468.362745098,394.3413905782123,0.05449862949517911,11.882352941176471,0.11649365628604383,0.33221154350759696,16.222480147298583,0.03140724259532757,5.936939557572907,0.020761245674740483,44695.47222222222,2.1887550098938484,0.0021621016896056677,56.473689859819046,0.01742036643093498,0.2870815633239303
120,104,120,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,867fd7f79bf64e9ea9c65116479056e5324b8e0d,"(1.0, 1.0, 1.0)","(155, 240, 240)","(112, 96, 112, 17, 17, 17)",4913,1,"(120.0, 104.0, 120.0)","(120.0, 104.0, 120.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,276.24709953185425,301.0,4797.182174062351,139.99548771979804,3395.4175452497884,-221.70062216496592,26.74297573215403,4.3183766604421745,0.7234434825109335,1.237688606268299,2.112055233211673,2.655254874534605,0.6405625958733709,0.6072256015687931,0.9848248696705855,0.9356514586412448,-0.2141765560727067,0.8058143304351311,0.37592124076404143,11.592561268444737,0.07693134779004009,5.125164441720764,0.7519851323923389,0.2107584072231834,23.185122536889473,3.70308726217416,7.76533809814905,7.786565747362545,476.9419199104959,0.15055334901714035,9.442734620158923,131.7816194723674,4.622458472405453,711.8916323612605,0.045488844327151196,0.015397011262770127,4.509144508345614,1637.085059551877,0.5082818132197146,0.6373044826128482,1.7309959499176588,0.7354030139122566,91.08520522234929,0.012834713400096691,21.57510729613734,0.09259702702204867,10.106393560389765,91.6480686695279,10274.648068669529,1703097.6566523605,65.27580453925957,0.03198560386973123,31.952789699570815,0.13713643647884471,0.35148163826531886,32.04121381300287,0.012318537868899117,6.351771618532474,0.047425198453083656,9830.03555047984,1.9282572156286206,0.0019425392168838042,90.77522569306281,0.049875358965074564,0.3262630364701948
